"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Mount Joy","7,097","6","1","2","2","1","139","20","111","8","0"
"Mount Lebanon","30,543","24","0","0","7","17","271","46","215","10","1"
"Mount Oliver","3,681","69","1","1","30","37","217","71","108","38","1"
"Muhlenberg Township","18,334","19","1","0","16","2","625","59","502","64","2"
"Muncy","2,486","0","0","0","0","0","8","0","8","0","0"
"Munhall","11,239","16","0","0","10","6","190","49","130","11","0"
"Murrysville","19,565","4","0","0","2","2","134","18","111","5","0"
"Nanticoke","10,261","45","0","6","7","32","391","99","270","22","2"
"Narberth","4,079","4","0","0","0","4","53","9","39","5","0"
"Nazareth Area","6,061","10","0","1","1","8","114","14","97","3","0"
"Neshannock Township","9,369","2","0","0","2","0","151","16","129","6","3"
"Newberry Township","15,563","18","0","0","2","16","327","65","239","23","0"
"New Brighton","9,493","69","0","1","13","55","573","109","459","5","0"
"New Britain","2,292","11","0","0","0","11","51","10","40","1","0"
"New Britain Township","10,795","5","0","1","0","4","97","13","82","2","1"
"New Castle Township","392","2","0","0","1","1","24","0","24","0","0"
"New Cumberland","7,084","1","0","0","1","0","17","1","15","1","0"
"New Garden Township","11,699","7","0","0","2","5","215","27","178","10","2"
"New Hanover Township","9,267","1","0","0","0","1","63","16","45","2","1"
"New Holland","5,152","3","0","0","2","1","148","51","85","12","1"
"New Hope","2,296","11","0","0","0","11","83","13","68","2","0"
"Newport","1,465","17","0","0","0","17","78","16","62","0","0"
"New Sewickley Township","7,722","6","0","0","1","5","98","27","67","4","0"
"Newtown","2,247","3","0","0","1","2","29","2","26","1","0"
"Newtown Township, Delaware County","11,894","7","0","0","1","6","202","27","169","6","0"
"Newville","1,313","0","0","0","0","0","41","5","36","0","0"
"Norristown","30,205","408","2","20","214","172","1,451","355","915","181","16"
"Northampton","9,818","15","0","3","3","9","194","29","156","9","3"
"Northampton Township","41,293","10","0","3","3","4","279","54","216","9","6"
"North Belle Vernon","1,987","10","0","0","2","8","123","16","102","5","0"
"North Catasauqua","2,861","5","0","0","0","5","58","10","43","5","0"
"North Charleroi","1,327","0","0","0","0","0","9","3","5","1","0"
"North Cornwall Township","6,526","28","0","1","3","24","95","7","86","2","1"
"North Coventry Township","7,698","7","0","1","1","5","286","25","252","9","0"
"North East, Erie County","4,268","8","0","1","2","5","138","22","110","6","1"
"Northern Berks Regional","12,351","7","0","0","1","6","161","28","122","11","1"
"Northern Cambria Borough","3,970","10","0","0","1","9","95","26","61","8","0"
"Northern Regional","27,442","8","0","0","1","7","314","30","270","14","0"
"Northern York Regional","63,294","42","0","0","14","28","1,223","168","970","85","7"
"North Fayette Township","12,998","0","0","0","0","0","296","20","272","4","0"
"North Franklin Township","4,681","8","0","0","5","3","146","16","123","7","0"
"North Huntingdon Township","29,478","11","0","0","4","7","399","71","301","27","0"
"North Lebanon Township","10,896","59","0","0","5","54","279","43","227","9","3"
"North Londonderry Township","6,939","7","0","1","0","6","131","7","120","4","1"
"North Middleton Township","10,946","4","0","1","1","2","56","10","43","3","0"
"North Sewickley Township","5,729","0","0","0","0","0","8","4","4","0","0"
"North Strabane Township","12,176","35","0","1","1","33","218","20","193","5","1"
"Northumberland","3,517","7","0","5","1","1","85","22","56","7","0"
"North Union Township","1,248","0","0","0","0","0","1","1","0","0","0"
"North Versailles Township","12,280","37","0","2","8","27","276","24","240","12","6"
"North Wales","3,248","2","0","0","0","2","90","11","74","5","1"
"Northwest Lancaster County Regional","18,083","9","1","2","3","3","153","3","145","5","0"
"Northwest Lawrence County Regional","6,759","10","0","1","3","6","89","35","43","11","2"
"Norwood","5,813","19","1","3","3","12","89","7","76","6","1"
"Oakdale","1,441","0","0","0","0","0","24","7","16","1","0"
"O'Hara Township","9,537","13","0","0","2","11","100","15","83","2","0"
"Ohioville","3,654","11","0","2","0","9","59","18","37","4","0"
"Oil City","10,762","7","0","1","1","5","115","17","91","7","2"
"Old Forge","8,540","12","0","0","0","12","17","1","13","3","0"
"Oley Township","3,672","2","0","0","0","2","22","6","16","0","0"
"Oliver Township","2,068","2","0","0","0","2","7","1","6","0","0"
"Orwigsburg","2,969","0","0","0","0","0","33","2","30","1","1"
"Osceola Mills","1,170","1","0","0","0","1","13","1","12","0","0"
"Oxford","4,738","28","0","0","3","25","114","20","83","11","1"
"Paint Township","3,210","3","0","0","0","3","11","3","8","0","1"
"Palmerton","5,261","20","0","0","0","20","158","15","140","3","1"
"Palmer Township","19,673","10","0","2","4","4","171","18","152","1","0"
"Palmyra","6,944","7","0","0","2","5","87","9","77","1","1"
"Parkesburg","3,455","5","0","3","1","1","71","22","43","6","0"
"Parkside","2,195","10","0","0","3","7","55","4","48","3","0"
"Patterson Area","3,617","0","0","0","0","0","97","9","80","8","1"
"Patton","1,883","1","0","0","0","1","24","7","16","1","0"
"Patton Township","12,839","10","0","1","5","4","178","21","150","7","2"
"Paxtang","1,480","9","0","0","4","5","36","5","27","4","1"
"Pen Argyl","3,667","7","0","1","2","4","72","14","54","4","1"
"Penbrook","2,891","2","0","1","1","0","1","0","1","0","0"
"Penn Hills","43,955","164","6","11","66","81","1,166","348","687","131","20"
"Pennridge Regional","10,414","9","0","0","2","7","131","26","96","9","2"
"Penn Township, Butler County","5,246","1","0","0","0","1","44","10","32","2","2"
"Penn Township, Lancaster County","8,201","14","0","0","1","13","111","13","77","21","0"
"Penn Township, Perry County","3,222","7","0","3","1","3","75","14","60","1","0"
"Penn Township, Westmoreland County","20,476","8","0","0","1","7","23","17","6","0","0"
"Penn Township, York County","16,010","17","0","3","1","13","242","35","202","5","0"
"Pequea Township","4,492","5","1","0","0","4","51","7","41","3","0"
"Perkasie","8,709","15","0","1","4","10","242","26","212","4","0"
"Perryopolis","1,735","3","0","0","0","3","19","3","16","0","0"
"Peters Township","20,264","11","0","0","2","9","153","37","104","12","2"
"Philadelphia","1,435,533","21,180","392","956","10,258","9,574","61,795","11,524","39,167","11,104",""
"Phoenixville","15,962","50","0","5","3","42","338","21","308","9","1"
"Pittsburgh","312,179","3,455","52","129","1,596","1,678","13,933","3,418","8,977","1,538","79"
"Plains Township","10,403","26","0","3","3","20","145","23","108","14","0"
"Pleasant Hills","7,767","3","0","0","3","0","105","12","88","5","0"
"Plum","26,209","14","0","2","5","7","181","67","109","5","1"
"Plumstead Township","11,978","6","0","2","1","3","160","20","129","11","2"
"Plymouth Township, Montgomery County","16,260","27","1","5","15","6","759","68","654","37","4"
"Pocono Mountain Regional","35,733","98","3","16","27","52","897","400","429","68","8"
"Pocono Township","11,468","12","0","0","5","7","381","47","325","9","2"
"Point Township","3,827","3","0","0","1","2","37","12","24","1","1"
"Portage","2,631","0","0","0","0","0","52","6","42","4","1"
"Port Allegany","2,228","0","0","0","0","0","0","0","0","0","0"
"Pottstown","21,346","221","3","20","74","124","1,193","191","920","82","23"
"Prospect Park","6,402","23","0","0","0","23","144","14","124","6","0"
"Punxsutawney","6,046","21","0","5","1","15","197","22","173","2","1"
"Pymatuning Township","3,644","3","0","0","0","3","110","20","83","7","0"
"Quarryville","2,150","10","0","0","1","9","42","8","32","2","0"
"Raccoon Township","3,277","0","0","0","0","0","17","1","16","0","0"
"Rankin","2,116","21","1","0","3","17","55","29","18","8","0"
"Reading","81,168","752","6","41","385","320","3,818","1,183","1,780","855","49"
"Reynoldsville","2,582","4","0","0","0","4","10","2","7","1","0"
"Rice Township","2,826","0","0","0","0","0","18","6","12","0","0"
"Richland Township, Bucks County","13,027","9","0","4","0","5","316","20","284","12","0"
"Richland Township, Cambria County","12,623","15","0","1","5","9","603","31","561","11","2"
"Ridgway","4,194","24","0","1","0","23","115","27","87","1","0"
"Ridley Park","7,029","14","0","2","1","11","89","9","75","5","0"
"Ridley Township","30,055","61","1","3","12","45","541","60","449","32","3"
"Roaring Brook Township","1,759","4","0","0","0","4","32","8","24","0","0"
"Roaring Spring","2,280","0","0","0","0","0","35","3","32","0","0"
"Robesonia","2,074","3","0","2","0","1","16","1","13","2","0"
"Robeson Township","7,619","6","0","1","1","4","79","24","44","11","1"
"Robinson Township, Allegheny County","13,585","26","0","3","9","14","481","35","421","25","0"
"Rochester","3,717","21","0","3","5","13","278","41","214","23","0"
"Rochester Township","2,917","5","0","0","1","4","56","11","41","4","0"
"Roseto","1,655","0","0","0","0","0","9","2","7","0","0"
"Rosslyn Farms","425","1","0","0","0","1","1","1","0","0","0"
"Ross Township","30,522","46","0","1","17","28","844","142","678","24","1"
"Rostraver Township","11,749","21","4","0","9","8","558","38","501","19","1"
"Royersford","4,316","21","0","3","1","17","92","11","70","11","0"
"Rush Township","3,567","2","0","1","1","0","50","8","39","3","0"
"Ryan Township","2,560","0","0","0","0","0","0","0","0","0","0"
"Rye Township","2,511","0","0","0","0","0","10","0","7","3","0"
"Salem Township, Luzerne County","4,133","5","0","1","1","3","58","8","48","2","0"
"Salisbury Township","14,006","6","0","0","4","2","291","26","254","11","0"
"Sandy Lake","708","0","0","0","0","0","8","0","8","0","0"
"Sandy Township","11,602","18","0","1","0","17","242","46","190","6","1"
"Saxton","761","0","0","0","0","0","0","0","0","0","0"
"Sayre","5,554","23","2","6","1","14","207","22","180","5","1"
"Schuylkill Haven","5,198","17","0","3","1","13","112","15","93","4","0"
"Scottdale","4,488","15","0","0","0","15","97","12","78","7","0"
"Scott Township, Allegheny County","15,908","22","1","1","9","11","267","40","214","13","0"
"Scott Township, Columbia County","4,976","0","0","0","0","0","49","0","49","0","0"
"Scott Township, Lackawanna County","4,932","4","0","0","1","3","13","3","9","1","0"
"Scranton","72,444","227","2","26","99","100","2,263","499","1,592","172","28"
"Selinsgrove","5,339","69","0","4","3","62","228","73","147","8","4"
"Seven Springs","119","3","0","0","0","3","31","1","30","0","0"
"Seward","458","0","0","0","0","0","0","0","0","0","0"
"Sewickley","3,584","5","0","0","1","4","73","10","60","3","0"
"Sewickley Heights","919","0","0","0","0","0","0","0","0","0","0"
"Shaler Township","28,042","14","0","1","1","12","268","56","198","14","1"
"Shamokin","7,396","33","0","1","2","30","74","12","48","14","1"
"Shamokin Dam","1,451","1","0","1","0","0","38","2","35","1","0"
"Sharon Hill","5,326","26","1","1","11","13","178","22","136","20","0"
"Sharpsburg","3,281","9","0","0","2","7","63","19","28","16","0"
"Sharpsville","4,186","18","0","3","1","14","111","6","96","9","0"
"Shenandoah","5,199","13","0","0","2","11","203","58","135","10","17"
"Shenango Township, Lawrence County","7,680","15","0","0","0","15","204","40","161","3","0"
"Shillington","5,047","5","0","1","1","3","102","12","73","17","0"
"Shippensburg","5,604","1","0","0","1","0","45","6","39","0","0"
"Shippingport","223","0","0","0","0","0","0","0","0","0","0"
"Shiremanstown","1,471","2","0","0","0","2","8","2","5","1","0"
"Shohola Township","2,479","0","0","0","0","0","18","9","7","2","0"
"Silver Lake Township","1,772","0","0","0","0","0","8","3","4","1","0"
"Silver Spring Township","13,052","2","0","0","2","0","93","4","85","4","0"
"Sinking Spring","3,641","3","0","0","0","3","73","16","50","7","1"
"Slippery Rock","3,248","2","0","0","1","1","40","6","32","2","1"
"Smethport","1,593","2","0","0","0","2","15","3","11","1","0"
"Solebury Township","9,007","7","0","0","0","7","72","17","54","1","1"
"Somerset","6,428","12","0","2","4","6","152","27","121","4","1"
"Souderton","6,623","29","0","1","3","25","107","10","90","7","0"
"South Abington Township","9,646","19","0","2","1","16","164","28","135","1","3"
"South Beaver Township","2,875","3","0","0","0","3","38","5","32","1","0"
"South Buffalo Township","2,811","0","0","0","0","0","16","4","10","2","1"
"South Centre Township","1,917","3","0","1","0","2","117","17","96","4","0"
"South Coatesville","1,075","3","0","0","0","3","6","3","3","0","0"
"Southern Regional Lancaster County","3,825","2","0","0","0","2","36","6","26","4","0"
"Southern Regional York County","9,873","15","0","1","10","4","197","21","169","7","0"
"South Fayette Township","13,174","25","0","1","2","22","68","15","50","3","3"
"South Fork","1,046","8","0","0","1","7","2","0","0","2","0"
"South Heidelberg Township","7,146","10","0","0","0","10","74","7","60","7","3"
"South Heights","501","0","0","0","0","0","0","0","0","0","0"
"South Lebanon Township","8,622","4","0","0","0","4","129","12","113","4","1"
"South Londonderry Township","7,124","3","0","0","0","3","55","5","50","0","0"
"South Park Township","13,953","1","0","0","0","1","37","10","23","4","2"
"South Pymatuning Township","2,841","0","0","0","0","0","0","0","0","0","0"
"South Strabane Township","8,762","18","0","1","5","12","364","21","337","6","0"
"Southwestern Regional","17,840","25","0","8","2","15","219","34","175","10","0"
"Southwest Greensburg","2,241","3","0","0","0","3","60","5","55","0","0"
"Southwest Mercer County Regional","11,421","23","0","3","8","12","130","27","84","19","1"
"Southwest Regional","2,180","1","0","0","0","1","0","0","0","0","0"
"South Whitehall Township","19,486","30","0","0","14","16","738","66","658","14","2"
"South Williamsport","6,064","10","0","0","2","8","146","34","106","6","0"
"Spring City","3,410","10","0","2","1","7","110","35","73","2","0"
"Springdale","3,507","10","0","0","1","9","28","6","18","4","0"
"Springdale Township","1,655","2","0","0","0","2","4","0","3","1","0"
"Springettsbury Township","24,663","50","0","6","28","16","1,166","86","1,052","28","10"
"Springfield Township, Bucks County","5,099","1","0","0","0","1","48","17","26","5","1"
"Springfield Township, Delaware County","22,935","29","0","1","16","12","751","66","652","33","0"
"Springfield Township, Montgomery
County","19,003","13","0","0","5","8","215","22","181","12","0"
"Spring Garden Township","11,876","39","1","0","23","15","392","58","307","27","1"
"Spring Township, Berks County","26,659","16","0","2","10","4","345","37","273","35","1"
"Spring Township, Centre County","6,720","1","0","0","0","1","81","1","77","3","0"
"Spring Township, Snyder County","1,563","0","0","0","0","0","6","1","3","2","0"
"State College","52,047","43","0","4","15","24","940","104","824","12","11"
"St. Clair Boro","3,052","4","1","0","0","3","59","4","55","0","0"
"St. Clair Township","1,362","0","0","0","0","0","2","2","0","0","0"
"Steelton","5,576","36","0","5","19","12","212","45","153","14","2"
"Stewartstown","2,047","2","0","0","2","0","14","2","10","2","0"
"St. Marys City","13,614","9","0","2","2","5","248","60","183","5","3"
"Stoneboro","1,038","1","0","0","0","1","15","1","14","0","1"
"Stonycreek Township","2,959","10","0","0","0","10","46","11","34","1","1"
"Strasburg","2,734","0","0","0","0","0","37","0","35","2","0"
"Stroud Area Regional","35,211","91","1","9","41","40","1,231","143","1,035","53","9"
"Sugarcreek","5,033","5","0","0","0","5","79","2","77","0","0"
"Sugarloaf Township, Luzerne County","3,975","3","0","0","3","0","187","5","177","5","1"
"Summerhill Township","2,618","1","0","0","0","1","34","4","26","4","0"
"Summit Township","2,278","4","0","0","0","4","9","2","7","0","0"
"Sunbury","9,855","102","0","14","2","86","259","30","210","19","8"
"Susquehanna Regional","6,533","6","0","0","1","5","84","20","59","5","0"
"Susquehanna Township, Dauphin County","22,905","41","1","9","20","11","406","50","346","10","2"
"Swarthmore","6,148","8","0","0","1","7","82","9","68","5","0"
"Swatara Township","22,281","192","0","1","26","165","737","113","603","21","14"
"Sweden Township","741","0","0","0","0","0","0","0","0","0","0"
"Swissvale","8,811","94","0","0","25","69","260","86","171","3","0"
"Swoyersville","7,649","30","0","2","0","28","137","21","107","9","0"
"Tamaqua","6,633","8","1","3","0","4","266","23","241","2","2"
"Tarentum","4,558","28","0","3","1","24","318","34","269","15","3"
"Tatamy","1,106","0","0","0","0","0","12","0","12","0","0"
"Telford","4,629","5","0","4","0","1","88","20","63","5","1"
"Throop","3,996","5","0","1","0","4","42","7","33","2","0"
"Tidioute","732","0","0","0","0","0","11","1","10","0","0"
"Tilden Township","3,825","2","0","0","0","2","66","6","58","2","0"
"Tinicum Township, Bucks County","4,265","1","0","0","0","1","43","7","35","1","0"
"Tinicum Township, Delaware County","4,226","37","0","0","4","33","241","10","205","26","1"
"Titusville","5,759","7","0","2","1","4","247","28","210","9","0"
"Towamencin Township","17,812","17","0","0","2","15","180","11","162","7","2"
"Towanda","2,885","5","0","2","3","0","92","22","65","5","0"
"Tredyffrin Township","29,002","22","0","2","4","16","448","61","371","16","1"
"Troy","1,479","1","0","0","0","1","23","1","21","1","0"
"Tullytown","1,981","7","0","0","1","6","48","6","39","3","1"
"Tulpehocken Township","3,588","0","0","0","0","0","14","7","7","0","0"
"Tunkhannock","1,801","5","1","1","1","2","26","10","13","3","0"
"Tunkhannock Township, Wyoming County","4,332","0","0","0","0","0","63","13","48","2","1"
"Turtle Creek","5,569","2","0","0","1","1","4","0","4","0","0"
"Ulster Township","1,299","0","0","0","0","0","7","1","6","0","0"
"Union Township, Lawrence County","5,102","4","0","0","4","0","138","10","122","6","0"
"Upland","2,965","22","0","1","4","17","97","29","64","4","0"
"Upper Allen Township","17,802","0","0","0","0","0","1","1","0","0","0"
"Upper Chichester Township","17,623","63","1","2","20","40","510","67","402","41","7"
"Upper Darby Township","79,020","326","5","18","207","96","2,355","279","1,876","200","9"
"Upper Dublin Township","26,138","56","0","5","4","47","304","29","258","17","0"
"Upper Gwynedd Township","15,870","9","0","2","2","5","151","22","126","3","4"
"Upper Leacock Township","8,449","9","0","1","3","5","122","29","85","8","0"
"Upper Makefield Township","8,668","7","0","0","0","7","55","18","37","0","0"
"Upper Merion Township","26,680","24","0","2","10","12","1,588","104","1,426","58","1"
"Upper Moreland Township","24,398","25","0","0","7","18","458","65","365","28","1"
"Upper Nazareth Township","5,669","5","0","0","0","5","77","2","75","0","0"
"Upper Perkiomen","6,464","16","0","0","2","14","165","23","126","16","0"
"Upper Pottsgrove Township","5,161","8","0","0","1","7","71","13","51","7","0"
"Upper Providence Township, Delaware
County","11,232","3","0","0","0","3","71","12","57","2","1"
"Upper Providence Township, Montgomery
County","19,373","2","0","1","0","1","290","42","237","11","0"
"Upper Saucon Township","14,725","7","0","1","1","5","218","19","195","4","0"
"Upper Southampton Township","15,404","13","0","0","3","10","198","46","137","15","0"
"Upper St. Clair Township","18,927","3","0","1","1","1","125","9","111","5","0"
"Upper Uwchlan Township","10,022","1","0","0","0","1","86","14","69","3","0"
"Upper Yoder Township","5,580","2","0","0","1","1","20","1","19","0","0"
"Uwchlan Township","18,689","29","0","1","2","26","244","43","193","8","15"
"Valley Township","6,445","14","0","0","1","13","19","4","11","4","0"
"Vandergrift","5,088","16","0","1","1","14","10","4","6","0","0"
"Vandling","705","0","0","0","0","0","0","0","0","0","0"
"Vernon Township","5,398","18","0","0","1","17","67","10","55","2","8"
"Verona","2,857","7","0","0","3","4","140","14","114","12","0"
"Walnutport","2,170","0","0","0","0","0","55","4","51","0","0"
"Warminster Township","33,777","47","2","7","18","20","618","116","448","54","3"
"Warren","9,519","172","0","2","1","169","242","34","207","1","0"
"Warrington Township","23,208","27","0","4","2","21","324","48","270","6","1"
"Warwick Township, Bucks County","15,086","2","0","0","1","1","121","22","94","5","1"
"Warwick Township, Lancaster County","17,362","7","0","0","2","5","79","13","61","5","0"
"Washington, Washington County","14,710","103","1","21","46","35","689","120","471","98","4"
"Washington Township, Fayette County","4,186","10","0","0","0","10","45","10","34","1","0"
"Washington Township, Franklin County","11,942","12","0","2","5","5","321","43","266","12","5"
"Washington Township, Northampton
County","4,898","7","0","0","0","7","75","26","43","6","1"
"Washington Township, Westmoreland
County","7,476","5","0","0","2","3","49","11","35","3","0"
"Watsontown","2,100","10","0","0","1","9","61","4","55","2","1"
"Waynesburg","4,169","4","0","0","0","4","79","12","67","0","1"
"Weatherly","2,608","22","0","0","1","21","87","20","65","2","0"
"Wellsboro","3,293","5","0","0","0","5","42","7","35","0","0"
"Wernersville","2,504","2","0","0","2","0","45","7","36","2","0"
"West Brandywine Township","7,756","2","0","0","0","2","64","11","47","6","1"
"West Caln Township","8,237","9","0","0","0","9","53","12","39","2","0"
"West Chester","18,276","114","1","18","37","58","429","75","320","34","1"
"West Cocalico Township","7,150","1","0","1","0","0","38","9","25","4","1"
"West Cornwall Township","1,983","1","0","0","1","0","6","1","4","1","0"
"West Deer Township","12,002","15","0","0","0","15","114","33","74","7","0"
"West Earl Township","7,465","2","0","0","2","0","97","15","80","2","2"
"Westfall Township","2,933","20","0","2","1","17","164","8","145","11","0"
"West Goshen Township","21,255","45","2","2","6","35","468","60","390","18","2"
"West Hazleton","3,334","6","0","0","3","3","68","27","35","6","0"
"West Hempfield Township","16,026","14","0","0","9","5","237","36","189","12","0"
"West Homestead","2,008","39","0","1","12","26","63","17","38","8","0"
"West Lampeter Township","15,539","8","0","1","4","3","184","37","135","12","0"
"West Lebanon Township","840","9","0","0","2","7","99","1","97","1","0"
"West Manchester Township","18,181","46","0","2","18","26","688","67","595","26","4"
"West Manheim Township","7,178","7","1","1","1","4","56","4","43","9","0"
"West Mead Township","5,119","0","0","0","0","0","0","0","0","0","0"
"West Norriton Township","14,642","41","0","3","13","25","340","22","300","18","0"
"West Nottingham Township","2,799","0","0","0","0","0","0","0","0","0","0"
"West Penn Township","4,233","0","0","0","0","0","0","0","0","0","0"
"West Pikeland Township","4,113","7","0","0","0","7","32","9","23","0","1"
"West Pike Run","1,848","0","0","0","0","0","9","1","8","0","1"
"West Pittston","4,883","7","0","0","0","7","95","19","73","3","1"
"West Reading","4,086","17","0","0","2","15","182","28","136","18","0"
"West Sadsbury Township","2,512","6","0","2","0","4","75","0","73","2","0"
"West Salem Township","3,389","1","0","0","0","1","28","8","18","2","0"
"West Shore Regional","6,619","6","0","0","3","3","9","2","6","1","0"
"Westtown-East Goshen Regional","31,691","49","0","3","4","42","273","35","229","9","2"
"West View","6,704","9","0","0","1","8","179","14","158","7","4"
"West Vincent Township","4,180","1","0","0","0","1","39","13","26","0","0"
"West Whiteland Township","18,480","11","1","3","3","4","516","28","476","12","0"
"West Wyoming","2,698","0","0","0","0","0","43","5","37","1","0"
"West York","4,219","10","0","0","9","1","81","14","62","5","0"
"Whitaker Borough","1,224","6","0","0","4","2","53","13","34","6","0"
"Whitehall","13,439","13","0","2","4","7","60","9","50","1","2"
"Whitehall Township","26,917","40","0","3","23","14","1,327","87","1,205","35","2"
"Whitemarsh Township","17,422","20","0","3","6","11","261","43","213","5","2"
"Whitpain Township","18,799","24","1","3","3","17","258","47","195","16","1"
"Wiconisco Township","1,102","0","0","0","0","0","4","1","3","0","0"
"Wilkes-Barre","41,050","193","3","19","110","61","1,683","373","1,194","116","13"
"Wilkes-Barre Township","3,060","17","0","0","10","7","750","18","719","13","2"
"Wilkinsburg","17,583","193","2","6","71","114","595","220","262","113","10"
"Wilkins Township","6,453","9","0","0","4","5","156","22","126","8","0"
"Williamsburg","1,260","1","0","1","0","0","27","0","26","1","0"
"Williamsport","29,701","98","1","10","58","29","1,316","262","970","84","16"
"Willistown Township","10,861","8","0","1","0","7","120","24","95","1","0"
"Windber","4,043","10","0","0","2","8","36","7","24","5","2"
"Wind Gap","2,815","5","0","0","3","2","66","4","59","3","0"
"Womelsdorf","2,823","8","0","0","2","6","42","8","34","0","1"
"Wright Township","5,834","0","0","0","0","0","58","5","52","1","0"
"Wyoming","3,020","3","0","1","1","1","100","11","89","0","0"
"Wyomissing","10,464","8","0","0","5","3","384","27","325","32","0"
"Yardley","2,532","2","0","0","1","1","14","0","13","1","0"
"Yeadon","11,440","93","0","3","33","57","367","80","227","60","1"
"York","40,339","440","11","33","293","103","2,125","499","1,338","288","17"
"York Area Regional","57,252","111","0","13","15","83","775","125","619","31","3"
"Youngsville","1,689","2","0","0","0","2","27","2","24","1","1"
"Zelienople","4,008","16","0","0","1","15","61","3","55","3","0"
