"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Essex Fells","2,062","0","0","0","0","0","14","3","11","0","0"
"Evesham Township","46,504","34","1","6","8","19","701","78","598","25","4"
"Ewing Township","36,753","89","1","5","27","56","685","137","492","56","6"
"Fairfield Township, Essex County","7,673","12","0","1","2","9","359","31","314","14","1"
"Fair Haven","5,859","0","0","0","0","0","57","0","56","1","1"
"Fair Lawn","31,108","34","0","2","7","25","395","62","318","15","0"
"Fairview","13,568","72","0","6","23","43","242","64","161","17","0"
"Fanwood","7,179","5","0","1","2","2","64","11","51","2","0"
"Far Hills","924","0","0","0","0","0","14","4","10","0","0"
"Flemington","4,248","14","0","1","3","10","152","21","126","5","2"
"Florence Township","11,585","16","0","2","5","9","151","51","89","11","1"
"Florham Park","12,549","6","1","1","2","2","97","5","88","4","0"
"Fort Lee","36,844","17","0","0","8","9","306","63","237","6","2"
"Franklin","5,187","4","0","2","0","2","74","9","58","7","1"
"Franklin Lakes","11,290","4","0","0","2","2","128","16","107","5","0"
"Franklin Township, Gloucester County","16,778","17","0","3","2","12","335","107","205","23","4"
"Franklin Township, Hunterdon County","3,138","1","0","0","0","1","39","3","34","2","1"
"Franklin Township, Somerset County","60,006","64","4","8","30","22","959","215","625","119","7"
"Freehold","11,344","54","0","5","28","21","247","33","204","10","0"
"Freehold Township","33,803","54","0","8","22","24","916","69","825","22","1"
"Frenchtown","1,484","1","0","0","0","1","21","8","13","0","0"
"Galloway Township","36,045","146","1","11","17","117","850","200","597","53","4"
"Garfield","29,515","57","1","2","18","36","402","128","224","50","0"
"Garwood","4,214","2","0","0","1","1","59","3","52","4","0"
"Gibbsboro","2,440","1","0","1","0","0","38","12","26","0","1"
"Glassboro","19,274","85","4","6","37","38","668","148","475","45","10"
"Glen Ridge","6,877","11","0","0","8","3","147","21","116","10","1"
"Glen Rock","11,346","2","0","0","1","1","60","12","47","1","0"
"Gloucester City","11,431","39","0","8","15","16","313","65","219","29","0"
"Gloucester Township","65,396","174","0","9","47","118","1,706","439","1,153","114","11"
"Green Brook Township","6,824","5","0","2","3","0","137","20","100","17","0"
"Greenwich Township, Gloucester County","4,950","7","0","1","3","3","143","32","110","1","0"
"Greenwich Township, Warren County","5,206","8","0","3","0","5","112","11","99","2","0"
"Guttenberg","10,670","39","0","0","23","16","115","30","74","11","0"
"Hackensack","43,478","124","2","0","38","84","1,099","120","898","81","3"
"Hackettstown","9,436","16","0","0","0","16","173","24","146","3","1"
"Haddonfield","11,464","7","0","0","2","5","255","31","219","5","5"
"Haddon Heights","7,332","4","0","1","2","1","115","13","100","2","3"
"Haddon Township","14,420","28","0","0","15","13","368","62","269","37","1"
"Haledon","8,321","19","0","0","4","15","152","41","81","30","0"
"Hamburg","3,538","4","0","1","0","3","46","22","23","1","3"
"Hamilton Township, Atlantic County","24,315","64","1","1","24","38","1,131","179","900","52","5"
"Hamilton Township, Mercer County","90,158","195","0","7","103","85","1,723","346","1,209","168","8"
"Hammonton","13,512","20","0","1","4","15","161","36","114","11","2"
"Hanover Township","13,676","11","0","0","2","9","177","21","142","14","0"
"Harding Township","3,348","2","0","0","0","2","20","2","18","0","0"
"Hardyston Township","8,246","6","0","2","0","4","62","24","33","5","0"
"Harrington Park","4,894","1","0","0","0","1","8","0","7","1","0"
"Harrison","13,880","44","0","2","28","14","320","94","176","50","0"
"Harrison Township","11,797","6","0","0","1","5","163","21","139","3","3"
"Harvey Cedars","387","0","0","0","0","0","24","4","20","0","0"
"Hasbrouck Heights","11,570","2","0","0","1","1","127","22","103","2","0"
"Haworth","3,418","2","0","0","0","2","12","4","7","1","0"
"Hawthorne","18,086","9","0","1","2","6","321","35","276","10","0"
"Hazlet Township","20,843","7","0","0","5","2","328","42","268","18","8"
"Helmetta","2,014","0","0","0","0","0","12","7","5","0","0"
"High Bridge","3,746","4","0","1","0","3","45","7","36","2","1"
"Highland Park","14,112","10","0","1","4","5","214","47","157","10","2"
"Highlands","4,965","2","0","0","0","2","77","25","48","4","1"
"Hightstown","5,277","12","0","0","4","8","89","14","70","5","1"
"Hillsborough Township","37,941","11","1","4","2","4","349","72","262","15","3"
"Hillsdale","10,008","4","0","1","1","2","73","7","66","0","0"
"Hillside Township","21,588","97","2","6","67","22","706","141","425","140","5"
"Hi-Nella","1,003","1","0","0","0","1","29","15","12","2","1"
"Hoboken","39,676","151","0","4","50","97","997","251","640","106","1"
"Ho-Ho-Kus","4,077","1","0","1","0","0","13","2","10","1","0"
"Holland Township","5,286","2","0","1","0","1","21","11","8","2","0"
"Holmdel Township","16,759","10","0","1","1","8","209","16","186","7","0"
"Hopatcong","15,814","7","0","0","0","7","104","11","88","5","0"
"Hopewell","2,013","3","0","0","1","2","26","11","15","0","0"
"Hopewell Township","17,888","9","0","0","1","8","121","28","87","6","0"
"Howell Township","50,324","57","1","3","15","38","600","101","466","33","5"
"Independence Township","5,744","3","0","0","0","3","44","10","32","2","0"
"Interlaken","877","0","0","0","0","0","3","0","3","0","0"
"Irvington","57,767","1,236","23","29","616","568","3,298","928","1,354","1,016","14"
"Island Heights","1,869","0","0","0","0","0","9","0","9","0","0"
"Jackson Township","52,073","23","0","2","3","18","571","99","441","31","10"
"Jamesburg","6,401","5","0","1","1","3","68","16","45","7","0"
"Jefferson Township","21,866","17","0","1","3","13","232","86","141","5","4"
"Jersey City","240,718","2,421","20","47","1,248","1,106","6,804","1,504","4,082","1,218","100"
"Keansburg","10,526","46","0","4","7","35","269","42","215","12","2"
"Kearny","37,840","108","0","6","50","52","1,098","146","760","192","9"
"Kenilworth","7,707","1","0","0","0","1","137","7","117","13","0"
"Keyport","7,438","13","0","1","5","7","144","37","94","13","9"
"Kinnelon","9,638","2","0","0","1","1","64","31","32","1","1"
"Lacey Township","26,184","23","0","0","3","20","699","95","598","6","2"
"Lake Como","1,744","4","0","0","1","3","38","14","21","3","0"
"Lakehurst","2,662","8","0","1","0","7","39","8","30","1","0"
"Lakewood Township","69,298","182","3","1","96","82","1,448","462","886","100","10"
"Lambertville","3,791","10","0","0","2","8","54","12","41","1","0"
"Laurel Springs","1,914","10","0","1","2","7","28","8","18","2","0"
"Lavallette","2,740","0","0","0","0","0","71","22","49","0","0"
"Lawnside","2,788","22","0","2","6","14","97","9","85","3","0"
"Lawrence Township, Mercer County","31,939","55","0","13","21","21","878","96","730","52","4"
"Lebanon Township","6,264","1","0","0","0","1","47","15","31","1","0"
"Leonia","8,760","10","0","0","4","6","89","16","69","4","0"
"Lincoln Park","10,808","5","0","2","0","3","92","20","67","5","1"
"Linden","39,697","142","1","6","84","51","1,357","242","904","211","6"
"Lindenwold","17,084","179","0","7","96","76","615","205","329","81","9"
"Linwood","7,321","8","0","0","1","7","76","22","53","1","0"
"Little Egg Harbor Township","20,193","23","0","3","3","17","481","79","391","11","6"
