"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Springfield Township","3,509","1","0","0","0","1","61","15","37","9","0"
"Spring Lake","3,486","2","0","0","0","2","91","19","71","1","0"
"Spring Lake Heights","5,102","1","0","0","0","1","27","6","20","1","0"
"Stafford Township","26,659","29","0","1","3","25","542","72","459","11","4"
"Stanhope","3,577","3","0","1","1","1","66","15","48","3","1"
"Stillwater Township","4,299","0","0","0","0","0","46","14","30","2","0"
"Stone Harbor","1,004","4","0","0","1","3","92","17","74","1","0"
"Stratford","6,988","18","0","1","5","12","212","46","158","8","0"
"Summit","20,560","12","0","1","6","5","317","34","267","16","0"
"Surf City","1,556","1","0","0","0","1","53","11","42","0","0"
"Swedesboro","2,066","7","0","0","2","5","61","18","40","3","1"
"Tavistock","29","0","0","0","0","0","2","1","1","0","0"
"Teaneck Township","38,828","93","0","5","30","58","691","143","501","47","6"
"Tenafly","14,303","11","3","0","2","6","95","22","70","3","0"
"Teterboro","18","1","0","0","0","1","23","1","16","6","0"
"Tewksbury Township","6,085","1","0","0","0","1","17","7","10","0","0"
"Tinton Falls","19,409","18","0","3","9","6","337","50","277","10","3"
"Toms River Township","95,410","110","2","9","49","50","2,538","453","2,029","56","14"
"Totowa","10,649","17","1","1","6","9","384","26","314","44","1"
"Trenton","82,140","989","19","23","546","401","2,636","724","1,404","508","27"
"Tuckerton","3,874","6","0","0","0","6","47","11","34","2","1"
"Union Beach","6,638","6","0","0","1","5","81","23","58","0","0"
"Union City","61,931","341","1","4","157","179","1,518","367","991","160","1"
"Union Township","53,777","127","1","8","64","54","1,383","239","1,008","136","3"
"Upper Saddle River","8,545","4","0","1","0","3","45","7","35","3","0"
"Ventnor City","12,195","15","2","1","7","5","396","108","284","4","1"
"Vernon Township","24,943","14","1","3","0","10","420","81","327","12","3"
"Verona","12,494","9","0","1","0","8","160","35","118","7","2"
"Vineland","58,606","316","3","16","136","161","2,491","589","1,804","98","21"
"Voorhees Township","31,210","58","0","9","15","34","711","79","608","24","3"
"Waldwick","9,452","8","1","0","0","7","101","17","82","2","1"
"Wallington","11,273","15","0","0","4","11","195","32","140","23","1"
"Wall Township","26,287","13","0","0","5","8","454","106","338","10","3"
"Wanaque","11,787","3","0","1","1","1","106","10","96","0","0"
"Warren Township","16,052","2","0","0","0","2","97","7","87","3","0"
"Washington","6,665","7","0","0","3","4","183","27","151","5","0"
"Washington Township, Bergen County","9,621","1","0","0","0","1","39","15","24","0","0"
"Washington Township, Gloucester County","51,670","91","0","5","24","62","1,273","229","970","74","10"
"Washington Township, Morris County","18,493","13","0","0","0","13","110","29","76","5","0"
"Washington Township, Warren County","6,905","5","0","1","0","4","82","9","67","6","0"
"Watchung","6,727","6","0","0","6","0","337","21","310","6","0"
"Waterford Township","10,609","18","0","2","1","15","222","61","142","19","1"
"Wayne Township","53,956","48","0","2","16","30","1,415","143","1,214","58","0"
"Weehawken Township","12,265","25","0","0","13","12","388","76","270","42","3"
"Wenonah","2,334","3","0","0","0","3","22","5","17","0","0"
"Westampton Township","8,775","27","1","1","18","7","157","22","132","3","0"
"West Amwell Township","2,992","2","0","0","0","2","36","9","26","1","1"
"West Caldwell Township","10,442","6","0","0","2","4","91","8","77","6","1"
"West Cape May","970","3","0","0","1","2","48","10","38","0","0"
"West Deptford Township","22,266","38","0","1","10","27","511","105","364","42","2"
"Westfield","29,419","6","0","0","2","4","286","48","229","9","0"
"West Long Branch","8,361","12","0","1","5","6","204","19","176","9","0"
"West Milford Township","27,892","36","0","7","2","27","405","109","279","17","3"
"West New York","46,286","181","3","3","94","81","883","241","511","131","4"
"West Orange","42,470","97","0","6","42","49","751","178","496","77","2"
"Westville","4,453","27","0","1","10","16","196","55","126","15","0"
"West Wildwood","399","1","0","0","0","1","20","4","15","1","0"
"West Windsor Township","26,949","17","0","1","9","7","522","55","435","32","0"
"Westwood","10,707","9","0","0","1","8","98","14","83","1","2"
"Wharton","6,081","6","0","4","1","1","103","15","86","2","0"
"Wildwood","5,253","71","0","4","32","35","638","194","421","23","1"
"Wildwood Crest","4,046","6","0","2","2","2","203","71","132","0","0"
"Willingboro Township","37,258","141","3","12","64","62","641","168","407","66","5"
"Winfield Township","1,443","2","0","1","1","0","25","6","16","3","0"
"Winslow Township","39,622","154","1","5","29","119","773","217","501","55","11"
"Woodbridge Township","98,154","192","1","12","94","85","2,712","447","2,105","160","23"
"Woodbury","10,433","50","0","2","23","25","471","97","352","22","2"
"Woodbury Heights","3,036","8","0","0","4","4","115","24","83","8","0"
"Woodcliff Lake","5,937","2","0","0","0","2","53","4","47","2","0"
"Woodland Park","11,592","10","0","1","3","6","276","34","214","28","0"
"Woodlynne","2,663","22","0","7","8","7","145","44","83","18","2"
"Wood-Ridge","7,457","1","0","0","0","1","63","11","52","0","0"
"Woodstown","3,330","3","0","1","0","2","60","21","37","2","0"
"Woolwich Township","10,144","4","0","0","0","4","94","18","74","2","0"
"Wyckoff Township","16,964","11","0","0","1","10","119","23","94","2","1"
